answer,word_ids,vocab_size,predicted_profiles
literal,"[14, 6, 8, 4, 11, 2, 14]",34,"[1.4763553142547607, 0.018395215272903442, 0.23325297236442566, 0.4542945623397827, 0.8170707821846008, 0.0777120441198349, 0.6734468340873718, 0.294886976480484, 0.7945209741592407, 0.893739640712738, 0.3348633050918579, 0.5028688311576843, 0.27975013852119446, 1.199415922164917, 0.8121711015701294, 0.34485602378845215, 2.0127978324890137, 0.20975030958652496, 2.1347439289093018, 0.42767733335494995, 0.214822918176651, -0.023872526362538338, 1.5899672508239746, 0.9871521592140198, 0.8148915767669678, 0.2622050344944, 0.2800402045249939, 0.04476378858089447, 0.4254199266433716, 0.5555809140205383, 0.3038117587566376, 0.7708049416542053, 1.6666076183319092, 0.6432420015335083, 1.8567736148834229, 2.071192502975464, 0.6153980493545532, 0.2183254361152649, 0.7322015762329102, 0.9565881490707397, 0.7251629829406738, 0.7446355819702148, 2.6400375366210938, 2.144916534423828, 0.3904217779636383, 0.25600165128707886, 0.6266252398490906, 0.7842138409614563, 1.155463695526123, 0.5405025482177734, 2.327608346939087, 0.04763641953468323, 0.7708196043968201, 0.4452379643917084, 0.13421112298965454, 0.8876935839653015, 0.010464593768119812, 0.9571736454963684, 0.6735936999320984, 0.8943880200386047, 0.19591008126735687, 0.9742221832275391, 0.05421338230371475, 1.4443180561065674]"
metaphor,"[19, 4, 8, 2, 3, 9, 12, 11]",34,"[0.8381801247596741, -0.013265281915664673, 0.86202472448349, 0.4458245038986206, 1.3451367616653442, -0.10245029628276825, 0.2171943634748459, 0.461076021194458, 1.0672380924224854, 1.5188030004501343, 0.5141860842704773, 0.8075110912322998, 0.4339727759361267, 1.982038974761963, 0.7194699645042419, 0.6108894944190979, 1.4495693445205688, 0.444210410118103, 1.2098474502563477, 0.2937893569469452, 0.05486764386296272, 0.0033605918288230896, 1.771297574043274, 1.344427466392517, 0.6515017747879028, 0.6944752335548401, 0.504173755645752, 0.07543745636940002, 0.8323908448219299, 1.0010194778442383, 0.6243646740913391, 0.7336128354072571, 0.9024559259414673, 0.28148579597473145, 1.367806077003479, 1.0565874576568604, 0.8664560317993164, 0.06557296961545944, 1.1954480409622192, 1.241371512413025, 0.5418400764465332, 1.2117424011230469, 1.6368166208267212, 1.3877387046813965, 0.7636662721633911, 0.6095967292785645, 1.1356942653656006, 1.0860462188720703, 0.7164018154144287, 1.037575602531433, 1.4166114330291748, 0.03414219617843628, 1.2640180587768555, 0.9789664149284363, 0.2795787751674652, 1.4328100681304932, 0.00895421952009201, 0.9686338901519775, 1.198263168334961, 1.6354771852493286, 0.5588480234146118, 1.1352864503860474, 0.037378907203674316, 0.7218132019042969]"
multiple-meaning word,"[19, 13, 14, 8, 6, 3, 14, 4, 30, 19, 4, 2, 5, 6, 5, 17, 31, 26, 12, 11, 20]",34,"[0.09966349601745605, -0.08488136529922485, 2.1646862030029297, 0.09481627494096756, 1.602492094039917, -0.17736266553401947, 0.014030635356903076, 0.651833713054657, 0.9920808672904968, 1.4478065967559814, 1.2229430675506592, 0.836932897567749, 0.9185031652450562, 2.0361030101776123, 0.18281838297843933, 2.0680298805236816, 0.20208483934402466, 0.6901634931564331, 0.1200287938117981, -0.1132705807685852, 0.026950307190418243, -0.019944243133068085, 1.3782209157943726, 0.8404614329338074, -0.08759567141532898, 2.0111026763916016, 1.446670651435852, -0.15127664804458618, 1.601020097732544, 1.4782342910766602, 1.3775252103805542, 0.6592272520065308, 0.0915202796459198, 0.020779095590114594, 0.1414259821176529, 0.288825660943985, 1.1612404584884644, 0.32427194714546204, 1.5958000421524048, 0.19514450430870056, 0.6595727205276489, 1.1997241973876953, 0.09063392877578735, 0.3595658540725708, 2.037764549255371, 1.3422034978866577, 2.070688247680664, 1.7214990854263306, 0.3963637948036194, 1.9421460628509521, 0.11608874797821045, -0.050205379724502563, 2.0534050464630127, 1.9972845315933228, 1.6054972410202026, 1.295121431350708, -0.07033959031105042, 0.20235329866409302, 1.3760156631469727, 2.144291639328003, 1.3840712308883667, 1.0854328870773315, 0.025349706411361694, 0.18434298038482666]"
nonliteral,"[5, 12, 5, 14, 6, 8, 4, 11, 2, 14]",34,"[1.495192527770996, -0.028211459517478943, 0.4049718677997589, 0.44558680057525635, 0.8387457728385925, -0.0030362457036972046, 0.6612340807914734, 0.28640490770339966, 0.8074647188186646, 0.9586682915687561, 0.3419811725616455, 0.5146832466125488, 0.3669937252998352, 1.1792213916778564, 0.8209362626075745, 0.5199688673019409, 2.0009219646453857, 0.21941699087619781, 2.1614835262298584, 0.42661386728286743, 0.189469113945961, -0.011700691655278206, 1.7351384162902832, 1.0093321800231934, 0.7848601341247559, 0.5271194577217102, 0.32152456045150757, -0.020319968461990356, 0.4625687003135681, 0.6858959197998047, 0.3860054910182953, 0.8282411098480225, 1.7073702812194824, 0.6182770729064941, 1.8632569313049316, 2.0917627811431885, 0.7473495006561279, 0.1889876127243042, 0.8892439603805542, 0.9156122207641602, 0.8002787828445435, 0.7516666650772095, 2.67946720123291, 2.2392354011535645, 0.42100560665130615, 0.40853142738342285, 0.6611681580543518, 0.7740569114685059, 1.2304227352142334, 0.5919129848480225, 2.358307123184204, -0.03073221445083618, 0.9847758412361145, 0.5942165851593018, 0.2934566140174866, 0.9421966671943665, -0.023779481649398804, 0.9322008490562439, 0.728672206401825, 0.9561277031898499, 0.3064144551753998, 1.1261959075927734, 0.05997655913233757, 1.463821291923523]"
onomatopoeia,"[12, 5, 12, 19, 2, 8, 12, 3, 12, 4, 6, 2]",34,"[0.5833622217178345, -0.07136502861976624, 0.9673228859901428, 0.841286838054657, 1.6795337200164795, -0.1476648896932602, 0.021245181560516357, 0.6822793483734131, 1.610626220703125, 1.9791265726089478, 0.827073335647583, 0.19547872245311737, 0.20029889047145844, 2.0449516773223877, 0.8559845685958862, 0.7988720536231995, 1.4407401084899902, 0.5327293872833252, 1.0852980613708496, 0.47512394189834595, 0.15864762663841248, 0.09926220029592514, 1.70774507522583, 1.8151249885559082, 1.0092525482177734, 1.0185184478759766, 0.3422713875770569, -0.044308751821517944, 0.6875203847885132, 1.565306544303894, 0.2288205623626709, 1.1910898685455322, 1.025918960571289, 0.40838825702667236, 1.3048787117004395, 0.893809974193573, 1.594291090965271, -0.05592904984951019, 1.7892671823501587, 1.1857197284698486, 1.1738252639770508, 0.6919906735420227, 1.5201421976089478, 1.0968073606491089, 0.6347920894622803, 1.005013346672058, 1.176941156387329, 0.9942620396614075, 0.9940146207809448, 1.2546377182006836, 1.3605449199676514, -0.07890814542770386, 1.1598162651062012, 0.6593010425567627, 0.5374842882156372, 1.892317295074463, -0.03721757233142853, 1.396206259727478, 1.6127476692199707, 1.7741222381591797, 0.8295542001724243, 0.9096789956092834, -0.006747249513864517, 0.4570053517818451]"
personification,"[3, 4, 11, 7, 12, 5, 6, 22, 6, 18, 2, 8, 6, 12, 5]",34,"[0.643721342086792, -0.04639714956283569, 1.076534390449524, 0.7167274951934814, 1.627350091934204, 0.032985761761665344, 0.14032967388629913, 0.7017949819564819, 1.4688266515731812, 1.7758508920669556, 0.8797070384025574, 0.27529048919677734, 0.2628015875816345, 1.9765243530273438, 0.7361752986907959, 0.8375232219696045, 1.2958821058273315, 0.691888153553009, 1.1124112606048584, 0.47807735204696655, 0.2435605674982071, 0.11678259819746017, 1.550787091255188, 1.6027032136917114, 0.9374939203262329, 0.9837953448295593, 0.4298526346683502, -0.03809618949890137, 0.72050940990448, 1.4839622974395752, 0.2867005467414856, 1.0650122165679932, 1.0325233936309814, 0.3438318967819214, 1.12082839012146, 0.9104523062705994, 1.3752988576889038, 0.10083688795566559, 1.613037347793579, 1.087313175201416, 0.9684515595436096, 0.6951650381088257, 1.4304813146591187, 1.0842921733856201, 0.7504268884658813, 0.9412832260131836, 1.0773059129714966, 1.0319782495498657, 0.8851592540740967, 1.2364346981048584, 1.343224048614502, -0.017909497022628784, 1.136897087097168, 0.7448083758354187, 0.5389203429222107, 1.676231861114502, 0.012770578265190125, 1.2240140438079834, 1.5365715026855469, 1.6694247722625732, 0.835196852684021, 0.8829964399337769, 0.05403152108192444, 0.4573171138763428]"
preposition,"[3, 11, 4, 3, 12, 7, 6, 8, 6, 12, 5]",34,"[0.3686165511608124, -0.03347314894199371, 0.9838722348213196, 0.7037392258644104, 1.7112149000167847, 0.03325369954109192, 0.09987737983465195, 0.8652268052101135, 1.6391373872756958, 1.8407973051071167, 1.0028502941131592, 0.09475886821746826, 0.1338481605052948, 2.0314595699310303, 0.5833712220191956, 0.7213175296783447, 0.9915701150894165, 0.8252933025360107, 0.7529388070106506, 0.47831815481185913, 0.18412542343139648, 0.10099849849939346, 1.2125816345214844, 1.5834029912948608, 0.8712531328201294, 0.9396986961364746, 0.4848969876766205, -0.005702614784240723, 0.7300617694854736, 1.3821862936019897, 0.18338468670845032, 1.0173206329345703, 0.8151771426200867, 0.3266642689704895, 0.8690083622932434, 0.5917406678199768, 1.388728141784668, 0.18090686202049255, 1.5963914394378662, 1.0168957710266113, 0.834399938583374, 0.5344074368476868, 1.08512544631958, 0.6583754420280457, 0.7704312801361084, 0.9650923609733582, 1.1733649969100952, 1.0895519256591797, 0.6587018966674805, 1.3851951360702515, 0.9591677188873291, 0.04322850704193115, 0.8474440574645996, 0.5970906615257263, 0.49340692162513733, 1.716180443763733, 0.03554863482713699, 1.2280205488204956, 1.606322169303894, 1.6672146320343018, 0.8669285178184509, 0.5801472067832947, 0.032585375010967255, 0.2101132869720459]"
pronoun,"[3, 11, 12, 5, 12, 13, 5]",34,"[0.5932267308235168, 0.0011251270771026611, 1.2138407230377197, 0.28186270594596863, 1.3966038227081299, -0.2094527930021286, 0.12513966858386993, 0.4031023383140564, 0.9075677990913391, 1.5655720233917236, 0.394848108291626, 0.871766209602356, 0.5525846481323242, 1.7311816215515137, 0.6520493030548096, 0.9036035537719727, 1.1088100671768188, 0.270923376083374, 0.7912944555282593, 0.1788264811038971, -0.05891349911689758, -0.014913412742316723, 1.7652697563171387, 1.3289718627929688, 0.3851243853569031, 1.119460105895996, 0.5051753520965576, 0.0678911805152893, 0.724378228187561, 1.2948966026306152, 0.8120162487030029, 0.7682216167449951, 0.6150975823402405, 0.18194016814231873, 1.045287847518921, 0.7098373770713806, 1.0364353656768799, -0.09712782502174377, 1.4700076580047607, 1.1532543897628784, 0.5624071359634399, 1.3064285516738892, 1.138567328453064, 0.9131708741188049, 0.7845529317855835, 0.919700026512146, 1.1989667415618896, 1.0155752897262573, 0.6791743040084839, 1.0926467180252075, 1.0046383142471313, 0.015859931707382202, 1.6140971183776855, 1.184696078300476, 0.4900072515010834, 1.4550814628601074, -0.005151629447937012, 0.8102150559425354, 1.2334729433059692, 1.6865893602371216, 0.7898015379905701, 1.2082858085632324, 0.02418551594018936, 0.5174378156661987]"
simile,"[7, 6, 19, 6, 14, 4]",34,"[1.8688116073608398, -0.021007120609283447, 0.3270461857318878, 0.23292186856269836, 0.399859756231308, 0.039958298206329346, 0.9713927507400513, 0.011579886078834534, 0.39705556631088257, 0.4376871585845947, 0.023109760135412216, 0.9177513122558594, 0.605335533618927, 1.0268830060958862, 0.8133954405784607, 0.5324846506118774, 2.3559377193450928, 0.12026052922010422, 2.565645456314087, 0.3826451897621155, 0.2999262809753418, -0.027001243084669113, 1.8641072511672974, 0.5514541268348694, 0.791088879108429, 0.34303221106529236, 0.3585992455482483, 0.007704943418502808, 0.5907525420188904, 0.41857099533081055, 0.720488429069519, 0.5758353471755981, 1.959136962890625, 0.6926807165145874, 2.0613512992858887, 2.5683248043060303, 0.19255772233009338, 0.3232288360595703, 0.38843902945518494, 0.8369747400283813, 0.5607845783233643, 1.0998470783233643, 3.0962002277374268, 2.7524683475494385, 0.5760815143585205, 0.04904542118310928, 0.6463668346405029, 0.9075890779495239, 1.1875672340393066, 0.368721604347229, 2.6452879905700684, 0.05245557427406311, 1.0971012115478516, 0.8936049938201904, 0.1938435137271881, 0.4966549277305603, -0.033424705266952515, 0.7384722232818604, 0.3091583251953125, 0.8493287563323975, 0.07764723896980286, 1.2776741981506348, 0.100226029753685, 1.8415915966033936]"
adaptation,"[2, 20, 2, 3, 8, 2, 8, 6, 12, 5]",34,"[0.4328148365020752, 0.017260700464248657, 1.0192166566848755, 0.47150975465774536, 1.7590056657791138, 0.11875606328248978, 0.14303724467754364, 0.9118334054946899, 1.569254994392395, 1.7504645586013794, 1.036596417427063, 0.45834416151046753, 0.16393758356571198, 2.1727004051208496, 0.420920729637146, 0.7020618915557861, 0.884008526802063, 0.9114132523536682, 0.7328578233718872, 0.3012407422065735, 0.1320750117301941, 0.004221789538860321, 1.074149250984192, 1.3892370462417603, 0.5767883062362671, 0.75777667760849, 0.7732647657394409, 0.09332042932510376, 0.9314972162246704, 0.9905682802200317, 0.3374742269515991, 0.7637543678283691, 0.6672996282577515, 0.1883849799633026, 0.7780417799949646, 0.5994400978088379, 1.1047221422195435, 0.37344855070114136, 1.2742470502853394, 1.0475472211837769, 0.5033490657806396, 0.7903460264205933, 0.9334471225738525, 0.5963634848594666, 1.0882786512374878, 0.8162322044372559, 1.4159685373306274, 1.3416292667388916, 0.4377255439758301, 1.5382121801376343, 0.7788978815078735, 0.1481141597032547, 0.8260352611541748, 0.7464393973350525, 0.42178481817245483, 1.6272176504135132, 0.07033621519804001, 1.0576850175857544, 1.606722354888916, 1.746997356414795, 0.8421871066093445, 0.490580677986145, 0.03256305679678917, 0.2189800888299942]"
area,"[2, 11, 4, 2]",34,"[1.0499709844589233, 0.09856782853603363, 0.6679869294166565, -0.01601751521229744, 0.8834937214851379, 0.19118031859397888, 0.2888854146003723, 0.20728029310703278, 0.6101513504981995, 0.7268767356872559, 0.3613351285457611, 1.3886103630065918, 0.6605932712554932, 1.8665454387664795, 0.28341013193130493, 0.62637859582901, 1.2961399555206299, 0.44023844599723816, 1.2507014274597168, -0.006129607558250427, -0.0051205456256866455, -0.06913845241069794, 1.2700371742248535, 0.469981849193573, 0.17726480960845947, 0.2698107063770294, 1.158485770225525, 0.20763994753360748, 1.40115487575531, -0.010856032371520996, 1.1055456399917603, 0.11560927331447601, 0.7267052531242371, 0.15904586017131805, 1.197339415550232, 1.341571569442749, 0.06711981445550919, 0.7337835431098938, 0.13906671106815338, 0.7521061897277832, -0.028996087610721588, 1.4589529037475586, 1.5086556673049927, 1.2881399393081665, 1.497550129890442, 0.016956020146608353, 1.511264443397522, 1.6708457469940186, 0.4093535542488098, 1.0494354963302612, 1.3025665283203125, 0.3075524568557739, 1.0303300619125366, 1.2984519004821777, 0.235576331615448, 0.7327075600624084, 0.049182675778865814, 0.39932072162628174, 0.5917965769767761, 1.4788167476654053, 0.20838811993598938, 0.8950613737106323, 0.0019507631659507751, 0.9459371566772461]"
climate,"[18, 14, 6, 19, 2, 8, 4]",34,"[0.45742762088775635, -0.017553776502609253, 0.4591704308986664, 0.7321566343307495, 1.374530553817749, 0.1457793414592743, 0.12489836663007736, 0.8023744225502014, 1.5730435848236084, 1.4437843561172485, 1.0295268297195435, 0.014724493026733398, -0.09799820184707642, 1.862682819366455, 0.49670255184173584, 0.39640963077545166, 1.0838148593902588, 0.7732877135276794, 0.8511987924575806, 0.4455045461654663, 0.3029734492301941, 0.05339519679546356, 0.8200307488441467, 1.263984203338623, 0.9158063530921936, 0.282277911901474, 0.4700358510017395, -0.002693861722946167, 0.6447626948356628, 0.7689958810806274, -0.004143312573432922, 0.8069544434547424, 0.8362579941749573, 0.3375154733657837, 0.9009769558906555, 0.6822658777236938, 0.9473893642425537, 0.3484809994697571, 0.9637614488601685, 0.8678309917449951, 0.615639865398407, 0.3519258499145508, 1.0748568773269653, 0.7368642091751099, 0.6817089319229126, 0.49655085802078247, 1.0628448724746704, 1.0690699815750122, 0.5247595310211182, 1.1425960063934326, 0.9305969476699829, 0.056420475244522095, 0.18741926550865173, 0.13105270266532898, 0.23893752694129944, 1.4164204597473145, 0.013437330722808838, 1.1691529750823975, 1.285664439201355, 1.4105288982391357, 0.5334824919700623, 0.16914306581020355, 0.003845963627099991, 0.287272572517395]"
demand,"[20, 4, 19, 2, 5, 20]",34,"[1.30702805519104, 0.05319559574127197, 0.38416051864624023, 0.35965126752853394, 0.8463165760040283, -0.028653249144554138, 0.6029535531997681, 0.18346169590950012, 0.7476155161857605, 0.9918735027313232, 0.15147051215171814, 0.8802903890609741, 0.3810523748397827, 1.5039162635803223, 0.7984503507614136, 0.2724001109600067, 1.9372130632400513, 0.17709016799926758, 1.827723503112793, 0.35654839873313904, 0.14758837223052979, -0.03190172091126442, 1.6460193395614624, 0.9904730319976807, 0.7708330750465393, 0.20749467611312866, 0.3293496072292328, 0.14683020114898682, 0.5695682764053345, 0.5137521624565125, 0.5947923064231873, 0.5628820657730103, 1.3858952522277832, 0.5169998407363892, 1.733027458190918, 1.6948199272155762, 0.38446035981178284, 0.15004277229309082, 0.6072394847869873, 1.2412829399108887, 0.385358065366745, 1.1701054573059082, 2.289196491241455, 1.8787671327590942, 0.5286862850189209, 0.15478657186031342, 0.8107888698577881, 0.909209132194519, 0.8442219495773315, 0.583405077457428, 1.9811453819274902, 0.10436341166496277, 0.9358526468276978, 0.7088015079498291, -0.02700454741716385, 0.9988136291503906, 0.011725537478923798, 0.9310237169265747, 0.7269145250320435, 1.2017606496810913, 0.17122626304626465, 1.0024493932724, 0.04333075135946274, 1.2065573930740356]"
