answer,word_ids,vocab_size,predicted_profiles
essential,"[4, 7, 7, 4, 5, 8, 6, 2, 14]",34,"[0.3295661509037018, 2.602865219116211, 0.9179587960243225, 0.006568055599927902, 0.5461900234222412, 1.622578740119934, 0.9567561149597168, 1.0211412906646729, 0.9508208632469177, 0.6058725118637085, 0.030512867495417595, 0.9239106178283691, 1.0369956493377686, 0.8789405226707458, 0.00023834360763430595, 1.805037498474121, 1.4917529821395874, 0.623992919921875, 0.07482556998729706, 1.668748140335083, 1.226119041442871, 0.7996940612792969, 0.40784910321235657, 0.2682810425758362, 0.6216571927070618, 1.5497738122940063, 1.1541030406951904, 1.401471734046936, 1.0163521766662598, 1.3733925819396973, 1.5839803218841553, 1.0119895935058594, 1.6326630115509033, 0.7634104490280151, 0.8500517010688782, 0.06409554183483124, 1.30414879322052, 0.8419464230537415, 0.07826366275548935, 0.3038713335990906, 1.1907035112380981, 0.5025796294212341, 0.22876182198524475, 0.6822993755340576, 1.438686728477478, 0.45411720871925354, 2.5428128242492676, 1.2603590488433838, 2.3228535652160645, 1.4316439628601074, 0.026108941063284874, 0.6505475640296936, 1.1768027544021606, 1.4134966135025024, 1.2572393417358398, 0.11454955488443375, 0.5039070248603821, -8.036568760871887e-05, 1.1658471822738647, 0.5024017691612244, 0.4668312668800354, 1.2821245193481445, -0.008960176259279251, 0.08504362404346466]"
evaluate,"[4, 28, 2, 14, 13, 2, 8, 4]",34,"[0.7593542337417603, 2.4550013542175293, 0.43339648842811584, 0.024103086441755295, 0.8560878038406372, 1.839812994003296, 1.0406545400619507, 1.2186180353164673, 0.24858346581459045, 0.22786945104599, -0.018206564709544182, 0.6484062075614929, 1.0590002536773682, 1.4043127298355103, -0.004711285699158907, 0.9808346033096313, 1.1672940254211426, 0.9070703983306885, 0.06568694859743118, 1.866879940032959, 0.4460122883319855, 0.5830097198486328, 0.7306892275810242, 0.5267173051834106, 0.8364481329917908, 1.0048946142196655, 1.1245373487472534, 1.8277451992034912, 1.405659556388855, 1.453634262084961, 2.021116018295288, 0.36184829473495483, 1.1111751794815063, 0.9814056754112244, 1.1880837678909302, 0.32045647501945496, 0.792454183101654, 1.1830148696899414, -0.062812939286232, 0.08296442776918411, 0.5088192224502563, 0.4198284149169922, 0.2512332797050476, 0.6614108085632324, 1.495131015777588, 0.7331733703613281, 2.3572442531585693, 0.9212009310722351, 2.336317539215088, 1.244992971420288, -0.000606980174779892, 0.6696492433547974, 1.1778007745742798, 1.8540483713150024, 1.1831188201904297, 0.385053426027298, 0.5043665766716003, -0.01985304430127144, 1.538356065750122, 0.5732083916664124, 0.46566230058670044, 1.4801682233810425, 0.0137404203414917, 0.2457379698753357]"
expository,"[4, 27, 3, 12, 7, 6, 8, 12, 11, 21]",34,"[0.3426044285297394, 2.0368525981903076, 1.6810343265533447, 0.23335011303424835, 0.5287066102027893, 1.0283725261688232, 0.5153789520263672, 0.7496621608734131, 2.0873942375183105, 0.44619688391685486, 0.029771707952022552, 1.7131940126419067, 1.035132884979248, 0.45224323868751526, 0.004434169270098209, 3.5489068031311035, 1.210245132446289, 0.26605939865112305, 0.026868673041462898, 0.9886429905891418, 2.5151233673095703, 1.7824236154556274, 0.43840986490249634, 0.5213993787765503, 0.5561959743499756, 1.3053587675094604, 0.7055723071098328, 0.9972233772277832, 0.4711964428424835, 0.9678645133972168, 1.1184086799621582, 0.8811115026473999, 1.3892159461975098, 0.35076338052749634, 0.4185858964920044, 0.004340551793575287, 2.6650707721710205, 0.8971894979476929, 0.1878768652677536, 0.5515864491462708, 2.7085065841674805, 0.3408612012863159, 0.6695650815963745, 0.47489839792251587, 0.9344879984855652, 0.2922927141189575, 2.105776786804199, 0.8999850749969482, 1.9146493673324585, 1.0772391557693481, 0.09720879793167114, 0.8315057158470154, 0.9824089407920837, 1.119411587715149, 0.7510017156600952, 0.44205179810523987, 0.2451610118150711, -0.01836257427930832, 0.943740725517273, 1.147948980331421, 0.9247927665710449, 1.222685694694519, 0.09924381971359253, 0.3129592835903168]"
formulate,"[22, 12, 11, 19, 13, 14, 2, 8, 4]",34,"[0.5854967832565308, 1.521124243736267, 1.4468947649002075, 0.24585749208927155, 0.6812936067581177, 0.8434768319129944, 0.35154375433921814, 0.5775695443153381, 1.9425650835037231, 0.18232345581054688, 0.008843561634421349, 1.5879071950912476, 1.0345451831817627, 0.562407374382019, -0.0010664821602404118, 3.243112802505493, 0.6920143365859985, 0.20215550065040588, 0.008628398180007935, 0.8730093836784363, 2.25720477104187, 1.728730320930481, 0.5839695334434509, 0.831877589225769, 0.6754248142242432, 0.6739933490753174, 0.5847070217132568, 1.0054384469985962, 0.5257697701454163, 0.8626064658164978, 1.0851397514343262, 0.4293230175971985, 0.7960191965103149, 0.29329144954681396, 0.5011537075042725, 0.239924818277359, 2.5058937072753906, 1.0624821186065674, 0.20722927153110504, 0.4145027995109558, 2.4957633018493652, 0.1108681708574295, 0.8784518241882324, 0.3726819157600403, 0.7505773901939392, 0.29964470863342285, 1.5492454767227173, 0.5116169452667236, 1.507331132888794, 0.6743007898330688, 0.10658465325832367, 0.6445983648300171, 0.6607008576393127, 1.246514916419983, 0.48189473152160645, 0.6870133876800537, 0.09105844795703888, -0.025342576205730438, 0.9484733939170837, 1.2270140647888184, 0.9119275808334351, 1.1152995824813843, 0.0964619368314743, 0.5173611044883728]"
hypothesis,"[9, 21, 3, 12, 8, 9, 4, 7, 6, 7]",34,"[0.3461010754108429, 2.4671437740325928, 1.1484178304672241, 0.06478558480739594, 0.5516921877861023, 1.4849159717559814, 0.8381508588790894, 0.9470067620277405, 1.2842375040054321, 0.6130626201629639, 0.038958728313446045, 1.0931485891342163, 1.0236600637435913, 0.7994672060012817, -0.010149165987968445, 2.272233724594116, 1.4823501110076904, 0.5767213106155396, 0.06375984847545624, 1.497194766998291, 1.554419994354248, 1.0508711338043213, 0.405885249376297, 0.39706963300704956, 0.6800827383995056, 1.4749867916107178, 1.111681580543518, 1.2790098190307617, 0.8894001245498657, 1.323888897895813, 1.4786642789840698, 1.0919129848480225, 1.640925407409668, 0.6855925917625427, 0.7551438212394714, 0.12976142764091492, 1.658648133277893, 0.860989511013031, 0.08676854521036148, 0.30977073311805725, 1.4943565130233765, 0.4717605412006378, 0.4042696952819824, 0.6797100305557251, 1.3384904861450195, 0.4084356129169464, 2.4606895446777344, 1.2113773822784424, 2.23563289642334, 1.365620493888855, 0.04046938940882683, 0.6725415587425232, 1.0696531534194946, 1.3432409763336182, 1.2778701782226562, 0.24827994406223297, 0.4503050744533539, 0.022190481424331665, 1.1014835834503174, 0.7355227470397949, 0.590765118598938, 1.2688357830047607, 0.007362764328718185, 0.137966588139534]"
illustrate,"[6, 14, 14, 13, 7, 8, 11, 2, 8, 4]",34,"[0.5101321339607239, 3.1223034858703613, 0.9106640815734863, 0.04087730124592781, 0.793772280216217, 2.075582981109619, 1.1826224327087402, 1.3370404243469238, 0.8611570000648499, 0.6101126074790955, 0.019963858649134636, 0.9064545631408691, 1.1852189302444458, 1.3360774517059326, -0.003346167504787445, 1.7756365537643433, 1.7638700008392334, 0.9008675813674927, 0.09345138072967529, 2.0611412525177, 1.0630007982254028, 0.7905601263046265, 0.6578660607337952, 0.3360275626182556, 0.706484854221344, 1.7316843271255493, 1.3339213132858276, 1.903198003768921, 1.3444916009902954, 1.7045469284057617, 2.1935815811157227, 0.9966427087783813, 1.8280737400054932, 1.0027426481246948, 1.1757557392120361, 0.09517083317041397, 1.2449437379837036, 1.1520310640335083, 0.019141197204589844, 0.22194243967533112, 1.1092981100082397, 0.6376949548721313, 0.16800186038017273, 0.7955011129379272, 1.7591164112091064, 0.7103174924850464, 3.0734808444976807, 1.2888120412826538, 2.757512092590332, 1.6689982414245605, 0.01963147521018982, 0.8061082363128662, 1.488124132156372, 1.9139118194580078, 1.3707449436187744, 0.13474267721176147, 0.7345966100692749, 0.0036259926855564117, 1.554909348487854, 0.5496984124183655, 0.549045205116272, 1.7336632013320923, 0.00931284949183464, 0.1125323697924614]"
inference,"[6, 5, 22, 4, 11, 4, 5, 18, 4]",34,"[0.23068630695343018, 2.1521308422088623, 0.9355151653289795, 0.05484216287732124, 0.34927982091903687, 1.2318187952041626, 0.7494581341743469, 0.656103789806366, 1.0398328304290771, 0.6463813781738281, 0.04807524010539055, 0.853481650352478, 0.8574376106262207, 0.600755512714386, -0.005639433395117521, 1.816765308380127, 1.3123871088027954, 0.4256065785884857, 0.06458837538957596, 1.3099720478057861, 1.3154643774032593, 0.8320791721343994, 0.2649139165878296, 0.31103867292404175, 0.5969250798225403, 1.379424810409546, 0.9941616654396057, 1.0166507959365845, 0.7711670398712158, 1.1255255937576294, 1.1308858394622803, 1.149322271347046, 1.5457115173339844, 0.5650704503059387, 0.6369308233261108, 0.14938724040985107, 1.3032559156417847, 0.6019666790962219, 0.14305146038532257, 0.3264780640602112, 1.258422613143921, 0.37502703070640564, 0.3421894907951355, 0.5634961128234863, 1.1343735456466675, 0.27911338210105896, 2.0394012928009033, 1.2083317041397095, 1.8251179456710815, 1.179916262626648, 0.03993557021021843, 0.462585985660553, 0.9110392928123474, 1.065159797668457, 1.2467877864837646, 0.1999712735414505, 0.3074263632297516, 0.006120428442955017, 0.8765580654144287, 0.5010769963264465, 0.5024954676628113, 0.9944190979003906, 0.021990977227687836, 0.1799209713935852]"
integrate,"[6, 5, 8, 4, 17, 11, 2, 8, 4]",34,"[0.5738970041275024, 1.8584794998168945, 1.5275025367736816, 0.14215774834156036, 0.5904737114906311, 0.8990482091903687, 0.3318881094455719, 0.649935781955719, 1.5963913202285767, 0.14908139407634735, 0.005608143284916878, 1.7550199031829834, 1.3087953329086304, 0.45381322503089905, -0.006452193018049002, 3.209778308868408, 0.9366369247436523, 0.0862368792295456, 0.01111531350761652, 0.9163632988929749, 2.061973810195923, 1.7537453174591064, 0.4075532555580139, 0.6743711233139038, 0.6011629104614258, 0.7801032066345215, 0.6814509034156799, 1.145665168762207, 0.4565630555152893, 0.978022038936615, 1.2379755973815918, 0.42983782291412354, 0.9349932670593262, 0.14197733998298645, 0.43414735794067383, -0.027715347707271576, 2.5285611152648926, 1.2872580289840698, 0.10980676114559174, 0.38310229778289795, 2.1695284843444824, 0.16665928065776825, 0.5712489485740662, 0.4410122036933899, 0.8559215664863586, 0.18515895307064056, 1.9821666479110718, 0.5702601671218872, 1.9616882801055908, 0.8347646594047546, 0.04662587493658066, 0.7514260411262512, 0.8659942746162415, 1.504957675933838, 0.34450361132621765, 0.5077798366546631, 0.11030898988246918, -0.006601937115192413, 1.1898677349090576, 1.232169508934021, 0.9871408939361572, 1.4779441356658936, 0.055610254406929016, 0.2912577986717224]"
justify,"[23, 13, 7, 8, 6, 22, 21]",34,"[0.359048068523407, 2.2501463890075684, 0.8081258535385132, 0.05939662083983421, 0.525658369064331, 1.596514344215393, 1.017655611038208, 0.9252223968505859, 1.0152878761291504, 0.6399688720703125, 0.030764885246753693, 0.6207524538040161, 0.7437746524810791, 0.9874640703201294, -0.004764145240187645, 1.5308095216751099, 1.3315749168395996, 0.7748826742172241, 0.05893469974398613, 1.670056700706482, 1.1450551748275757, 0.641022801399231, 0.530026912689209, 0.4285053312778473, 0.7651838064193726, 1.3895715475082397, 1.1487787961959839, 1.2248365879058838, 1.1070294380187988, 1.3634912967681885, 1.3710767030715942, 1.0443919897079468, 1.516003966331482, 0.8771252036094666, 0.9232882857322693, 0.3031145930290222, 1.0207430124282837, 0.5685843229293823, 0.10923933982849121, 0.21713878214359283, 1.016771674156189, 0.5170069932937622, 0.41847503185272217, 0.708755612373352, 1.3764333724975586, 0.5589240193367004, 2.2099215984344482, 1.250390648841858, 1.9498181343078613, 1.382265329360962, 0.055323198437690735, 0.460934579372406, 0.9346849918365479, 1.1389951705932617, 1.437842607498169, 0.2899291515350342, 0.5593283772468567, 0.008557520806789398, 0.9913351535797119, 0.3148806393146515, 0.2760762572288513, 0.9028884172439575, 0.003175787627696991, 0.20482444763183594]"
plagiarism,"[3, 14, 2, 17, 6, 2, 11, 6, 7, 19]",34,"[0.40360113978385925, 2.558206081390381, 1.0059456825256348, 0.14669574797153473, 0.7810904383659363, 1.6451202630996704, 1.0485905408859253, 1.2114280462265015, 1.2319624423980713, 0.5564799904823303, 0.024626610800623894, 1.0067371129989624, 0.8182516098022461, 1.1129372119903564, -0.0019737016409635544, 2.1950554847717285, 1.5994139909744263, 0.807610034942627, 0.0580844022333622, 1.633233666419983, 1.4299824237823486, 1.0406779050827026, 0.6591929197311401, 0.34647101163864136, 0.6086664795875549, 1.5980602502822876, 1.0555791854858398, 1.4343169927597046, 1.015925407409668, 1.3191823959350586, 1.7238479852676392, 0.9946838617324829, 1.7110577821731567, 0.9234108924865723, 0.9023895263671875, 0.20639798045158386, 1.5470168590545654, 0.7654277682304382, 0.06458992511034012, 0.306613564491272, 1.561279296875, 0.6329507827758789, 0.36352288722991943, 0.6437504291534424, 1.4082905054092407, 0.6653847098350525, 2.5641274452209473, 1.1935646533966064, 2.2748427391052246, 1.4605929851531982, 0.06831903755664825, 0.8487008810043335, 1.2985503673553467, 1.3888211250305176, 1.3355079889297485, 0.24149827659130096, 0.6377837061882019, 0.023128792643547058, 1.2001909017562866, 0.6681586503982544, 0.601380467414856, 1.3334152698516846, 0.03122561424970627, 0.24356263875961304]"
precise,"[3, 11, 4, 18, 6, 7, 4]",34,"[0.43580979108810425, 1.9605473279953003, 2.0068483352661133, 0.021619047969579697, 0.027812281623482704, 1.096398949623108, 0.6545233726501465, 0.27336937189102173, 2.09773588180542, 0.6847594380378723, 0.06710609793663025, 1.6327658891677856, 1.3412634134292603, 0.15276667475700378, 0.00020302319899201393, 3.0905375480651855, 0.950419545173645, 0.040162328630685806, 0.02800343558192253, 1.3706337213516235, 2.6278769969940186, 1.4699280261993408, 0.1561897248029709, 0.796800971031189, 1.0349549055099487, 1.2265536785125732, 1.3215223550796509, 0.6675304174423218, 0.7547616958618164, 1.514090895652771, 0.6172552108764648, 1.2170369625091553, 1.3661918640136719, 0.2204599827528, 0.689197301864624, -0.05416024476289749, 2.392486333847046, 0.7252056002616882, 0.2995034456253052, 0.34501713514328003, 1.949513554573059, 0.2505510151386261, 0.7253656983375549, 0.9585781097412109, 1.2252259254455566, -0.030727198347449303, 2.2120745182037354, 1.5955352783203125, 2.006424903869629, 1.2744052410125732, 0.06842382997274399, 0.1793285608291626, 0.4535849094390869, 1.0466265678405762, 1.3191251754760742, 0.4780893325805664, 0.18603858351707458, -0.003073776140809059, 0.8897868990898132, 0.5489134192466736, 0.33767402172088623, 0.6586229205131531, -0.0084870345890522, 0.15652470290660858]"
primary source,"[3, 11, 6, 19, 2, 11, 21, 31, 7, 12, 13, 11, 18, 4]",34,"[0.8382000923156738, 2.0165226459503174, 0.21529027819633484, 0.08184976875782013, 0.9369209408760071, 2.3052268028259277, 1.4591530561447144, 1.0832524299621582, 0.4474133849143982, 0.5341499447822571, 0.016551584005355835, 0.14551135897636414, 0.5171464681625366, 1.6892622709274292, -0.006148702464997768, 0.6924906969070435, 1.0730546712875366, 1.250019907951355, 0.06321248412132263, 2.3315813541412354, 0.49081239104270935, 0.23651891946792603, 1.0766637325286865, 0.8479642868041992, 1.2959455251693726, 1.1042543649673462, 1.3679325580596924, 1.681059718132019, 1.9238038063049316, 1.713731288909912, 1.8199657201766968, 0.6453518867492676, 1.1626245975494385, 1.5265378952026367, 1.5850133895874023, 1.0907070636749268, 0.333188533782959, 0.7133569121360779, -0.019103914499282837, 0.1022283136844635, 0.4294208586215973, 0.5368967652320862, 0.7196191549301147, 0.8217267990112305, 1.664833664894104, 0.9898003935813904, 1.9675415754318237, 1.2949981689453125, 1.8683936595916748, 1.195957899093628, 0.014317238703370094, 0.4128071963787079, 0.7950073480606079, 1.3858367204666138, 2.0057930946350098, 0.7393396496772766, 0.6507672071456909, -0.004663325846195221, 1.3186094760894775, 0.27818211913108826, 0.14888818562030792, 0.8709585070610046, 0.024062171578407288, 0.7174230813980103]"
refine,"[11, 4, 22, 6, 5, 4]",34,"[0.8426985740661621, 1.4786410331726074, 1.4207485914230347, 0.027980241924524307, 0.38284868001937866, 1.0507317781448364, 0.5005672574043274, 0.3490891456604004, 1.4496541023254395, 0.07394498586654663, -0.008096631616353989, 1.4939110279083252, 1.4650866985321045, 0.437143474817276, -0.003312302753329277, 2.6325550079345703, 0.31736862659454346, 0.12523172795772552, 0.015389546751976013, 1.2574033737182617, 1.8508343696594238, 1.47162926197052, 0.38972243666648865, 1.107506513595581, 1.1146833896636963, 0.30959904193878174, 1.112770438194275, 0.9697202444076538, 0.8919607400894165, 1.3153504133224487, 0.967975378036499, 0.14663225412368774, 0.4250892400741577, 0.27682337164878845, 0.8501521348953247, 0.11430305987596512, 2.084437370300293, 1.3415130376815796, 0.21587643027305603, 0.21060867607593536, 1.6398520469665527, -0.030461180955171585, 0.7680783867835999, 0.776390790939331, 1.0242631435394287, 0.1334434449672699, 1.7555999755859375, 0.9031501412391663, 1.8190231323242188, 0.7844125032424927, 0.008521556854248047, 0.17998312413692474, 0.31189805269241333, 1.4592666625976562, 0.7645427584648132, 0.7925101518630981, -0.02740686573088169, -0.017612813040614128, 1.1961243152618408, 0.9525079727172852, 0.5064029097557068, 0.8909379839897156, 0.004920460283756256, 0.32814639806747437]"
research,"[11, 4, 7, 4, 2, 11, 18, 9]",34,"[0.33531996607780457, 2.3071978092193604, 1.0134016275405884, 0.0830875039100647, 0.4827580153942108, 1.3976588249206543, 0.7660545706748962, 0.8086171746253967, 1.191401720046997, 0.6047554612159729, 0.04180918633937836, 0.9512293338775635, 0.954338788986206, 0.7776483297348022, -0.006158440373837948, 2.067065954208374, 1.3530949354171753, 0.5025675892829895, 0.05323478952050209, 1.4420748949050903, 1.447409987449646, 0.940686821937561, 0.4058595299720764, 0.35215651988983154, 0.6530696153640747, 1.4460663795471191, 1.0151740312576294, 1.2353559732437134, 0.8611619472503662, 1.2426191568374634, 1.3309977054595947, 1.0980639457702637, 1.6094999313354492, 0.621110737323761, 0.7372136116027832, 0.18678106367588043, 1.4468441009521484, 0.724372923374176, 0.08088960498571396, 0.3119574189186096, 1.3951079845428467, 0.41711488366127014, 0.36387181282043457, 0.6224710941314697, 1.2149255275726318, 0.4258105754852295, 2.252267360687256, 1.1330270767211914, 2.019974946975708, 1.2305054664611816, 0.05069703608751297, 0.5793244242668152, 0.9974349141120911, 1.2675005197525024, 1.1818907260894775, 0.21005253493785858, 0.39284074306488037, -0.005980940535664558, 1.0356084108352661, 0.5116125345230103, 0.5153431296348572, 1.1830168962478638, 0.02030424028635025, 0.2273828685283661]"
